endpoint,mode,pooling,fold,epoch,loss,val_loss
clearance,full,avg,1,1,0.5454003810882568,0.2292419821023941
clearance,full,avg,1,2,0.28161385655403137,0.23294907808303833
clearance,full,avg,1,3,0.18095719814300537,0.12315602600574493
clearance,full,avg,1,4,0.14723330736160278,0.15303710103034973
clearance,full,avg,1,5,0.16115501523017883,0.14182694256305695
clearance,full,avg,1,6,0.14107078313827515,0.11804547160863876
clearance,full,avg,1,7,0.12341350317001343,0.1115536019206047
clearance,full,avg,1,8,0.12339445948600769,0.11302465945482254
clearance,full,avg,1,9,0.12274769693613052,0.10882013291120529
clearance,full,avg,1,10,0.11706381291151047,0.10589966177940369
clearance,full,avg,1,11,0.1135786771774292,0.10629680007696152
clearance,full,avg,1,12,0.11218689382076263,0.10498935729265213
clearance,full,avg,1,13,0.11001241207122803,0.10254734754562378
clearance,full,avg,1,14,0.10760939121246338,0.1012439951300621
clearance,full,avg,1,15,0.10642199218273163,0.10026097297668457
clearance,full,avg,1,16,0.10478371381759644,0.09894507378339767
clearance,full,avg,1,17,0.10339535027742386,0.09788893163204193
clearance,full,avg,1,18,0.1020805686712265,0.09687002003192902
clearance,full,avg,1,19,0.10089954733848572,0.0957728773355484
clearance,full,avg,1,20,0.09965827316045761,0.09466306865215302
clearance,full,avg,1,21,0.0985758975148201,0.09369666129350662
clearance,full,avg,1,22,0.09750425815582275,0.09279424697160721
clearance,full,avg,1,23,0.09651872515678406,0.0918378084897995
clearance,full,avg,1,24,0.09539702534675598,0.09096493571996689
clearance,full,avg,1,25,0.09458815306425095,0.09019327908754349
clearance,full,avg,1,26,0.09352909028530121,0.08917253464460373
clearance,full,avg,1,27,0.09260489791631699,0.08844297379255295
clearance,full,avg,1,28,0.09171838313341141,0.08752240985631943
clearance,full,avg,1,29,0.09105062484741211,0.08666328340768814
clearance,full,avg,1,30,0.09009882807731628,0.08587052673101425
clearance,full,avg,1,31,0.08947718888521194,0.08502271771430969
clearance,full,avg,1,32,0.08854245394468307,0.08458804339170456
clearance,full,avg,1,33,0.08793915063142776,0.08397418260574341
clearance,full,avg,1,34,0.08711004257202148,0.08325355499982834
clearance,full,avg,1,35,0.08649533987045288,0.08276641368865967
clearance,full,avg,1,36,0.08577266335487366,0.08199696987867355
clearance,full,avg,1,37,0.08511513471603394,0.08145753294229507
clearance,full,avg,1,38,0.08447162061929703,0.0808635950088501
clearance,full,avg,1,39,0.08392027020454407,0.08048222959041595
clearance,full,avg,1,40,0.08327338844537735,0.07994832843542099
clearance,full,avg,1,41,0.08282282948493958,0.07931491732597351
clearance,full,avg,1,42,0.08223747462034225,0.07863026857376099
clearance,full,avg,1,43,0.08168459683656693,0.07818430662155151
clearance,full,avg,1,44,0.08112405985593796,0.07796907424926758
clearance,full,avg,1,45,0.08065752685070038,0.07759832590818405
clearance,full,avg,1,46,0.08013757318258286,0.07689975202083588
clearance,full,avg,1,47,0.0796247273683548,0.07643778622150421
clearance,full,avg,1,48,0.07943350821733475,0.07630540430545807
clearance,full,avg,1,49,0.0787712037563324,0.07563485205173492
clearance,full,avg,1,50,0.07831524312496185,0.07490312308073044
clearance,full,avg,1,51,0.07793641835451126,0.07469314336776733
clearance,full,avg,1,52,0.07740125060081482,0.07456930726766586
clearance,full,avg,1,53,0.07696476578712463,0.0741652250289917
clearance,full,avg,1,54,0.07672443985939026,0.0734986662864685
clearance,full,avg,1,55,0.07625974714756012,0.07322897762060165
clearance,full,avg,1,56,0.07577139139175415,0.07299425452947617
clearance,full,avg,1,57,0.07554886490106583,0.0729348435997963
clearance,full,avg,1,58,0.07508575916290283,0.07219769805669785
clearance,full,avg,1,59,0.07476557791233063,0.07169763743877411
clearance,full,avg,1,60,0.07481615990400314,0.07201728224754333
clearance,full,avg,1,61,0.0739479511976242,0.07116836309432983
clearance,full,avg,1,62,0.07363289594650269,0.07081732898950577
clearance,full,avg,1,63,0.07332691550254822,0.07058693468570709
clearance,full,avg,1,64,0.07290762662887573,0.07037141919136047
clearance,full,avg,1,65,0.07278697192668915,0.06997308135032654
clearance,full,avg,1,66,0.0722915381193161,0.06948511302471161
clearance,full,avg,1,67,0.07201940566301346,0.06943204253911972
clearance,full,avg,1,68,0.07169657200574875,0.06929858028888702
clearance,full,avg,1,69,0.07145949453115463,0.0687260553240776
clearance,full,avg,1,70,0.07113119214773178,0.06835376471281052
clearance,full,avg,1,71,0.07091130316257477,0.06812066584825516
clearance,full,avg,1,72,0.07071884721517563,0.06845882534980774
clearance,full,avg,1,73,0.07017454504966736,0.06762052327394485
clearance,full,avg,1,74,0.06992021203041077,0.067278653383255
clearance,full,avg,1,75,0.06962601840496063,0.06745301932096481
clearance,full,avg,1,76,0.06928941607475281,0.06689281761646271
clearance,full,avg,1,77,0.06923820078372955,0.06659239530563354
clearance,full,avg,1,78,0.06921584159135818,0.06680189818143845
clearance,full,avg,1,79,0.06842364370822906,0.06576627492904663
clearance,full,avg,1,80,0.06854036450386047,0.0659993588924408
clearance,full,avg,1,81,0.06839032471179962,0.06633274257183075
clearance,full,avg,1,82,0.067771777510643,0.0653628259897232
clearance,full,avg,1,83,0.06760392338037491,0.06549485772848129
clearance,full,avg,1,84,0.06729061901569366,0.06525850296020508
clearance,full,avg,1,85,0.06690730154514313,0.06488226354122162
clearance,full,avg,1,86,0.066756971180439,0.06442570686340332
clearance,full,avg,1,87,0.06666221469640732,0.06387203186750412
clearance,full,avg,1,88,0.06628816574811935,0.06419687718153
clearance,full,avg,1,89,0.06636281311511993,0.06390298157930374
clearance,full,avg,1,90,0.06620608270168304,0.06322257965803146
clearance,full,avg,1,91,0.06548510491847992,0.0639292299747467
clearance,full,avg,1,92,0.06560409069061279,0.06312381476163864
clearance,full,avg,1,93,0.06517904251813889,0.06252150237560272
clearance,full,avg,1,94,0.06524957716464996,0.06340488791465759
clearance,full,avg,1,95,0.0646689385175705,0.06244915351271629
clearance,full,avg,1,96,0.064419686794281,0.06285814940929413
clearance,full,avg,1,97,0.06419262290000916,0.06208112835884094
clearance,full,avg,1,98,0.06375247240066528,0.06161460280418396
clearance,full,avg,1,99,0.06367181986570358,0.06188765540719032
clearance,full,avg,1,100,0.06335873156785965,0.061757221817970276
clearance,full,avg,1,101,0.06382371485233307,0.06062449514865875
clearance,full,avg,1,102,0.06378257274627686,0.06099022924900055
clearance,full,avg,1,103,0.06368108093738556,0.06253305822610855
clearance,full,avg,1,104,0.06342718005180359,0.060736026614904404
clearance,full,avg,1,105,0.06250786036252975,0.06142861768603325
clearance,full,avg,1,106,0.06236773356795311,0.05997791141271591
clearance,full,avg,1,107,0.06193837523460388,0.059711478650569916
clearance,full,avg,1,108,0.06169547140598297,0.059641093015670776
clearance,full,avg,1,109,0.061496660113334656,0.059655994176864624
clearance,full,avg,1,110,0.06204211711883545,0.05943221226334572
clearance,full,avg,1,111,0.0615793913602829,0.05898801609873772
clearance,full,avg,1,112,0.06120231747627258,0.05972853675484657
clearance,full,avg,1,113,0.06103839725255966,0.05867376551032066
clearance,full,avg,1,114,0.06049966812133789,0.05925653874874115
clearance,full,avg,1,115,0.06079333275556564,0.05859490483999252
clearance,full,avg,1,116,0.060389455407857895,0.05786362662911415
clearance,full,avg,1,117,0.06002901867032051,0.05916140228509903
clearance,full,avg,1,118,0.06025918573141098,0.05780705809593201
clearance,full,avg,1,119,0.05944877862930298,0.058287613093853
clearance,full,avg,1,120,0.05980381369590759,0.0573674812912941
