endpoint,mode,pooling,fold,epoch,loss,val_loss
clearance,full,avg,1,1,0.14792200922966003,0.12487074732780457
clearance,full,avg,1,2,0.12945222854614258,0.11793115735054016
clearance,full,avg,1,3,0.1205788180232048,0.11810086667537689
clearance,full,avg,1,4,0.11737839877605438,0.11765780299901962
clearance,full,avg,1,5,0.11518625169992447,0.11347314715385437
clearance,full,avg,1,6,0.11138469725847244,0.11041419953107834
clearance,full,avg,1,7,0.10955249518156052,0.10799035429954529
clearance,full,avg,1,8,0.10579431802034378,0.10681168735027313
clearance,full,avg,1,9,0.10410898923873901,0.1043981984257698
clearance,full,avg,1,10,0.10127893090248108,0.10255090892314911
clearance,full,avg,1,11,0.10001412034034729,0.10117056965827942
clearance,full,avg,1,12,0.0979621484875679,0.09936607629060745
clearance,full,avg,1,13,0.0955185815691948,0.09724230319261551
clearance,full,avg,1,14,0.09445812553167343,0.09588760882616043
clearance,full,avg,1,15,0.09297432750463486,0.09515107423067093
clearance,full,avg,1,16,0.09107368439435959,0.09263487905263901
clearance,full,avg,1,17,0.08989064395427704,0.09298943728208542
clearance,full,avg,1,18,0.08820831030607224,0.08998383581638336
clearance,full,avg,1,19,0.08596556633710861,0.08947382867336273
clearance,full,avg,1,20,0.08508502691984177,0.08713890612125397
clearance,full,avg,1,21,0.08363429456949234,0.08603299409151077
clearance,full,avg,1,22,0.08331388980150223,0.08553482592105865
clearance,full,avg,1,23,0.08164919912815094,0.0836709663271904
clearance,full,avg,1,24,0.08071319013834,0.08366523683071136
clearance,full,avg,1,25,0.07876540720462799,0.08157302439212799
clearance,full,avg,1,26,0.0767945870757103,0.08276194334030151
clearance,full,avg,1,27,0.07656601816415787,0.08012779802083969
clearance,full,avg,1,28,0.07518624514341354,0.07918693125247955
clearance,full,avg,1,29,0.07389108836650848,0.07688969373703003
clearance,full,avg,1,30,0.07308541983366013,0.07652196288108826
clearance,full,avg,1,31,0.0733293890953064,0.07780875265598297
clearance,full,avg,1,32,0.07257404178380966,0.07415164262056351
clearance,full,avg,1,33,0.0701892152428627,0.07525323331356049
clearance,full,avg,1,34,0.0701136663556099,0.07427749037742615
clearance,full,avg,1,35,0.06831709295511246,0.07394485175609589
clearance,full,avg,1,36,0.06827791035175323,0.07251819968223572
clearance,full,avg,1,37,0.06725023686885834,0.07086554169654846
clearance,full,avg,1,38,0.06614990532398224,0.07098595052957535
clearance,full,avg,1,39,0.0656096339225769,0.07042549550533295
clearance,full,avg,1,40,0.06446021795272827,0.07010418176651001
clearance,full,avg,1,41,0.06392402201890945,0.06851232796907425
clearance,full,avg,1,42,0.06330940872430801,0.06991749256849289
clearance,full,avg,1,43,0.06279309839010239,0.06808935105800629
clearance,full,avg,1,44,0.06212832033634186,0.06779920309782028
clearance,full,avg,1,45,0.06163419783115387,0.06739314645528793
clearance,full,avg,1,46,0.06091190129518509,0.06773501634597778
clearance,full,avg,1,47,0.06060601770877838,0.06564316898584366
clearance,full,avg,1,48,0.05931580439209938,0.06613780558109283
clearance,full,avg,1,49,0.059024013578891754,0.0644916370511055
clearance,full,avg,1,50,0.05902327224612236,0.06611303240060806
clearance,full,avg,1,51,0.05860428512096405,0.0629977136850357
clearance,full,avg,1,52,0.05959215760231018,0.0656924918293953
clearance,full,avg,1,53,0.05784830451011658,0.06416675448417664
clearance,full,avg,1,54,0.05701678991317749,0.06424426287412643
clearance,full,avg,1,55,0.056798841804265976,0.06063215062022209
clearance,full,avg,1,56,0.056243669241666794,0.0627945065498352
clearance,full,avg,1,57,0.055432602763175964,0.06167394295334816
clearance,full,avg,1,58,0.05536440387368202,0.062371402978897095
clearance,full,avg,1,59,0.05554322153329849,0.060068145394325256
clearance,full,avg,1,60,0.055368974804878235,0.06132011488080025
clearance,full,avg,1,61,0.05457771569490433,0.059111349284648895
clearance,full,avg,1,62,0.05352150648832321,0.06123090535402298
clearance,full,avg,1,63,0.052660416811704636,0.058279115706682205
clearance,full,avg,1,64,0.052878204733133316,0.057939592748880386
clearance,full,avg,1,65,0.05277404189109802,0.05922701209783554
clearance,full,avg,1,66,0.051902417093515396,0.05788322910666466
clearance,full,avg,1,67,0.05102195590734482,0.05728119984269142
clearance,full,avg,1,68,0.05146512761712074,0.05879173055291176
clearance,full,avg,1,69,0.05040261521935463,0.056658487766981125
clearance,full,avg,1,70,0.04993721842765808,0.058112479746341705
clearance,full,avg,1,71,0.04988531023263931,0.05847923830151558
clearance,full,avg,1,72,0.04930858686566353,0.05635654181241989
clearance,full,avg,1,73,0.04964853450655937,0.05884745717048645
clearance,full,avg,1,74,0.049323633313179016,0.05754965916275978
clearance,full,avg,1,75,0.050324566662311554,0.06238497048616409
clearance,full,avg,1,76,0.051758673042058945,0.05665745958685875
clearance,full,avg,1,77,0.051989294588565826,0.06398332118988037
clearance,full,avg,1,78,0.053401730954647064,0.052362777292728424
clearance,full,avg,1,79,0.05307852104306221,0.05371234193444252
clearance,full,avg,1,80,0.05162237584590912,0.056030601263046265
clearance,full,avg,1,81,0.04886232689023018,0.053676825016736984
clearance,full,avg,1,82,0.047946590930223465,0.058958929032087326
clearance,full,avg,1,83,0.04824554920196533,0.05349203944206238
clearance,full,avg,1,84,0.0473223514854908,0.05400002747774124
clearance,full,avg,1,85,0.0477156862616539,0.052566103637218475
clearance,full,avg,1,86,0.04599091783165932,0.05218641087412834
clearance,full,avg,1,87,0.04635210335254669,0.053120508790016174
clearance,full,avg,1,88,0.04600733146071434,0.05130346864461899
clearance,full,avg,1,89,0.04742834344506264,0.05362820252776146
clearance,full,avg,1,90,0.0468362532556057,0.05070771649479866
clearance,full,avg,1,91,0.04547760635614395,0.05294855684041977
clearance,full,avg,1,92,0.044809792190790176,0.05248859524726868
clearance,full,avg,1,93,0.04447181150317192,0.053473033010959625
